09:50:35.722 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.PortletPerformanceLog
09:50:35.722 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.PortletPerformanceLog on table PORTLET_PERFORMANCE_LOG
09:50:35.769 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.SPFPerformanceDBLog$Detail
09:50:35.769 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.SPFPerformanceDBLog$Detail on table SPF_PERFORMANCE_LOG_DETAIL
09:50:35.769 [main] INFO  org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.hp.it.perf.ac.app.hpsc.beans.SPFPerformanceDBLog
09:50:35.769 [main] INFO  o.hibernate.cfg.annotations.EntityBinder - Bind entity com.hp.it.perf.ac.app.hpsc.beans.SPFPerformanceDBLog on table SPF_PERFORMANCE_LOG
09:50:35.784 [main] INFO  o.h.cfg.annotations.CollectionBinder - Mapping collection: com.hp.it.perf.ac.app.hpsc.beans.SPFPerformanceDBLog.details -> SPF_PERFORMANCE_LOG_DETAIL
09:50:35.800 [main] INFO  org.hibernate.cfg.Configuration - Hibernate Validator not found: ignoring
09:50:35.815 [main] INFO  o.h.c.s.HibernateSearchEventListenerRegister - Unable to find org.hibernate.search.event.FullTextIndexEventListener on the classpath. Hibernate Search is not enabled.
09:50:35.878 [main] INFO  o.h.connection.ConnectionProviderFactory - Initializing connection provider: org.springframework.orm.hibernate3.LocalDataSourceConnectionProvider
09:50:38.815 [main] INFO  org.hibernate.dialect.Dialect - Using dialect: org.hibernate.dialect.H2Dialect
09:50:38.816 [main] INFO  o.h.engine.jdbc.JdbcSupportLoader - Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - Database ->
       name : H2
    version : 1.3.158 (2011-07-17)
      major : 1
      minor : 3
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - Driver ->
       name : H2 JDBC Driver
    version : 1.3.158 (2011-07-17)
      major : 1
      minor : 3
09:50:38.816 [main] INFO  o.h.t.TransactionFactoryFactory - Transaction strategy: org.springframework.orm.hibernate3.SpringTransactionFactory
09:50:38.816 [main] INFO  o.h.t.TransactionManagerLookupFactory - No TransactionManagerLookup configured (in JTA environment, use of read-write or transactional second-level cache is not recommended)
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - Automatic flush during beforeCompletion(): disabled
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - Automatic session close at end of transaction: disabled
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - JDBC batch size: 5000
09:50:38.816 [main] INFO  org.hibernate.cfg.SettingsFactory - JDBC batch updates for versioned data: disabled
09:50:38.831 [main] INFO  org.hibernate.cfg.SettingsFactory - Scrollable result sets: enabled
09:50:38.831 [main] INFO  org.hibernate.cfg.SettingsFactory - JDBC3 getGeneratedKeys(): enabled
09:50:38.831 [main] INFO  org.hibernate.cfg.SettingsFactory - Connection release mode: auto
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Default batch fetch size: 1
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Generate SQL with comments: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Order SQL updates by primary key: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Order SQL inserts for batching: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Query translator: org.hibernate.hql.ast.ASTQueryTranslatorFactory
09:50:38.847 [main] INFO  o.h.hql.ast.ASTQueryTranslatorFactory - Using ASTQueryTranslatorFactory
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Query language substitutions: {}
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - JPA-QL strict compliance: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Second-level cache: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Query cache: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Cache region factory : org.hibernate.cache.impl.NoCachingRegionFactory
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Optimize cache for minimal puts: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Structured second-level cache entries: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Statistics: enabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Deleted entity synthetic identifier rollback: disabled
09:50:38.847 [main] INFO  org.hibernate.cfg.SettingsFactory - Default entity-mode: pojo
